"city","range_value","BIKE","CAR","PT","WALK","walk_time","bike_time","pt_time","car_time"
"Hobart",88.125,0,1.3,0,0,1164.90416391276,403.65676769219,98.5781902162894,64.8072253161842
"Hobart",88.375,0,1.3,0,0,1168.20885657634,404.801893274296,98.6238692082889,64.8525681892191
"Hobart",88.625,0,1.3,0,0,1171.51354923992,405.947018856401,98.6693324859615,64.8977182059915
"Hobart",88.875,0,1.3,0,0,1174.8182419035,407.092144438507,98.7145815737409,64.9426765943001
"Hobart",89.125,0,1.3,0,0,1178.12293456709,408.237270020612,98.7596179817302,64.9874445715432
"Hobart",89.375,0,1.3,0,0,1181.42762723067,409.382395602718,98.8044432058702,65.0320233448289
"Hobart",89.625,0,1.3,0,0,1184.73231989425,410.527521184823,98.8490587281053,65.0764141110837
"Hobart",89.875,0,1.3,0,0,1188.03701255783,411.672646766929,98.8934660165464,65.1206180571594
"Hobart",90.125,0,0.7,0,0,1191.34170522141,412.817772349034,98.9376665256321,65.164636359939
"Hobart",90.375,0,0.7,0,0,1194.646397885,413.96289793114,98.9816616962874,65.2084701864409
"Hobart",90.625,0,0.7,0,0,1197.95109054858,415.108023513245,99.0254529560805,65.2521206939226
"Hobart",90.875,0,0.7,0,0,1201.25578321216,416.253149095351,99.0690417193771,65.2955890299818
"Hobart",91.125,0,0.7,0,0,1204.56047587574,417.398274677456,99.1124293874924,65.3388763326576
"Hobart",91.375,0,0.7,0,0,1207.86516853933,418.543400259562,99.1556173488419,65.3819837305296
"Hobart",91.625,0,0.7,0,0,1211.16986120291,419.688525841667,99.1986069790889,65.4249123428158
"Hobart",91.875,0,0.7,0,0,1214.47455386649,420.833651423773,99.2413996412907,65.4676632794697
"Hobart",92.125,0,0.7,0,0,1217.77924653007,421.978777005878,99.283996686043,65.5102376412759
"Hobart",92.375,0,0.7,0,0,1221.08393919365,423.123902587984,99.3263994516215,65.5526365199445
"Hobart",92.625,0,0.7,0,0,1224.38863185724,424.269028170089,99.3686092641225,65.5948609982045
"Hobart",92.875,0,0.7,0,0,1227.69332452082,425.414153752195,99.4106274376008,65.636912149896
"Hobart",93.125,0,0.7,0,0,1230.9980171844,426.5592793343,99.4524552742062,65.6787910400611
"Hobart",93.375,0,0.7,0,0,1234.30270984798,427.704404916406,99.4940940643182,65.720498725034
"Hobart",93.625,0,0.7,0,0,1237.60740251157,428.849530498511,99.5355450866783,65.7620362525297
"Hobart",93.875,0,0.7,0,0,1240.91209517515,429.994656080617,99.5768096085213,65.8034046617316
"Hobart",94.125,0,0.7,0,0,1244.21678783873,431.139781662722,99.617888885704,65.8446049833785
"Hobart",94.375,0,0.7,0,0,1247.52148050231,432.284907244828,99.6587841628332,65.8856382398499
"Hobart",94.625,0,0.7,0,0,1250.8261731659,433.430032826933,99.6994966733909,65.9265054452507
"Hobart",94.875,0,0.7,0,0,1254.13086582948,434.575158409039,99.7400276398583,65.9672076054947
"Hobart",95.125,0,0.9,0,0,1257.43555849306,435.720283991144,99.7803782738388,66.0077457183872
"Hobart",95.375,0,0.9,0,0,1260.74025115664,436.86540957325,99.8205497761778,66.0481207737066
"Hobart",95.625,0,0.9,0,0,1264.04494382022,438.010535155355,99.8605433370826,66.0883337532846
"Hobart",95.875,0,0.9,0,0,1267.34963648381,439.155660737461,99.9003601362396,66.1283856310864
"Hobart",96.125,0,0.9,0,0,1270.65432914739,440.300786319566,99.9400013429302,66.1682773732886
"Hobart",96.375,0,0.9,0,0,1273.95902181097,441.445911901672,99.9794681161456,66.2080099383576
"Hobart",96.625,0,0.9,0,0,1277.26371447455,442.591037483777,100.018761604699,66.2475842771258
"Hobart",96.875,0,0.9,0,0,1280.56840713814,443.736163065883,100.057882947339,66.2870013328677
"Hobart",97.125,0,0.9,0,0,1283.87309980172,444.881288647988,100.096833272857,66.326262041375
"Hobart",97.375,0,0.9,0,0,1287.1777924653,446.026414230094,100.135613700197,66.3653673310303
"Hobart",97.625,0,0.9,0,0,1290.48248512888,447.171539812199,100.174225338564,66.4043181228806
"Hobart",97.875,0,0.9,0,0,1293.78717779247,448.316665394305,100.212669287526,66.4431153307094
"Hobart",98.125,0,0.9,0,0,1297.09187045605,449.46179097641,100.250946637123,66.4817598611082
"Hobart",98.375,0,0.9,0,0,1300.39656311963,450.606916558516,100.289058467969,66.5202526135472
"Hobart",98.625,0,0.9,0,0,1303.70125578321,451.752042140621,100.327005851349,66.5585944804451
"Hobart",98.875,0,0.9,0,0,1307.00594844679,452.897167722727,100.364789849326,66.5967863472378
"Hobart",99.125,0,0.9,0,0,1310.31064111038,454.042293304832,100.402411514836,66.6348290924471
"Hobart",99.375,0,0.9,0,0,1313.61533377396,455.187418886938,100.439871891786,66.6727235877473
"Hobart",99.625,0,0.9,0,0,1316.92002643754,456.332544469043,100.477172015154,66.7104706980326
"Hobart",99.875,0,0.9,0,0,1320.22471910112,457.477670051149,100.514312911078,66.7480712814822
"Hobart",100.125,0,0.625,0,0,1323.52941176471,458.622795633254,100.551295596958,66.7855261896259
"Hobart",100.375,0,0.625,0,0,1326.83410442829,459.76792121536,100.588121081542,66.8228362674079
"Hobart",100.625,0,0.625,0,0,1330.13879709187,460.913046797465,100.62479036502,66.8600023532506
"Hobart",100.875,0,0.625,0,0,1333.44348975545,462.058172379571,100.661304439118,66.8970252791176
"Hobart",101.125,0,0.625,0,0,1336.74818241903,463.203297961676,100.697664287181,66.9339058705751
"Hobart",101.375,0,0.625,0,0,1340.05287508262,464.348423543782,100.733870884268,66.9706449468543
"Hobart",101.625,0,0.625,0,0,1343.3575677462,465.493549125888,100.769925197233,67.0072433209109
"Hobart",101.875,0,0.625,0,0,1346.66226040978,466.638674707993,100.805828184815,67.0437017994859
"Hobart",102.125,0,0.625,0,0,1349.96695307336,467.783800290098,100.841580797722,67.0800211831646
"Hobart",102.375,0,0.625,0,0,1353.27164573695,468.928925872204,100.877183978716,67.1162022664352
"Hobart",102.625,0,0.625,0,0,1356.57633840053,470.074051454309,100.912638662692,67.1522458377468
"Hobart",102.875,0,0.625,0,0,1359.88103106411,471.219177036415,100.947945776766,67.1881526795664
"Hobart",103.125,0,0.625,0,0,1363.18572372769,472.36430261852,100.983106240348,67.223923568436
"Hobart",103.375,0,0.625,0,0,1366.49041639128,473.509428200626,101.01812096523,67.2595592750282
"Hobart",103.625,0,0.625,0,0,1369.79510905486,474.654553782732,101.052990855659,67.2950605642016
"Hobart",103.875,0,0.625,0,0,1373.09980171844,475.799679364837,101.087716808418,67.3304281950557
"Hobart",104.125,0,0.625,0,0,1376.40449438202,476.944804946942,101.1222997129,67.3656629209848
"Hobart",104.375,0,0.625,0,0,1379.7091870456,478.089930529048,101.156740451187,67.4007654897318
"Hobart",104.625,0,0.625,0,0,1383.01387970919,479.235056111153,101.191039898124,67.4357366434406
"Hobart",104.875,0,0.625,0,0,1386.31857237277,480.380181693259,101.225198921391,67.4705771187088
"Hobart",105.125,0,0.625,0,0,1389.62326503635,481.525307275365,101.259218381578,67.5052876466394
"Hobart",105.375,0,0.625,0,0,1392.92795769993,482.67043285747,101.29309913226,67.5398689528917
"Hobart",105.625,0,0.625,0,0,1396.23265036352,483.815558439576,101.326842020062,67.5743217577321
"Hobart",105.875,0,0.625,0,0,1399.5373430271,484.960684021681,101.360447884734,67.608646776084
"Hobart",106.125,0,0.625,0,0,1402.84203569068,486.105809603786,101.393917559221,67.6428447175772
"Hobart",106.375,0,0.625,0,0,1406.14672835426,487.250935185892,101.42725186973,67.676916286597
"Hobart",106.625,0,0.625,0,0,1409.45142101785,488.396060767998,101.460451635797,67.7108621823325
"Hobart",106.875,0,0.625,0,0,1412.75611368143,489.541186350103,101.493517670358,67.7446830988241
"Hobart",107.125,0,0.625,0,0,1416.06080634501,490.686311932209,101.526450779811,67.7783797250112
"Hobart",107.375,0,0.625,0,0,1419.36549900859,491.831437514314,101.559251764085,67.8119527447789
"Hobart",107.625,0,0.625,0,0,1422.67019167217,492.97656309642,101.591921416702,67.8454028370043
"Hobart",107.875,0,0.625,0,0,1425.97488433576,494.121688678525,101.624460524844,67.8787306756018
"Hobart",108.125,0,0.625,0,0,1429.27957699934,495.266814260631,101.656869869413,67.9119369295692
"Hobart",108.375,0,0.625,0,0,1432.58426966292,496.411939842736,101.689150225096,67.9450222630316
"Hobart",108.625,0,0.625,0,0,1435.8889623265,497.557065424842,101.721302360426,67.9779873352864
"Hobart",108.875,0,0.625,0,0,1439.19365499009,498.702191006947,101.753327037841,68.0108328008464
"Hobart",109.125,0,0.625,0,0,1442.49834765367,499.847316589053,101.785225013748,68.0435593094839
"Hobart",109.375,0,0.625,0,0,1445.80304031725,500.992442171158,101.81699703858,68.0761675062727
"Hobart",109.625,0,0.625,0,0,1449.10773298083,502.137567753264,101.848643856854,68.1086580316313
"Hobart",109.875,0,0.625,0,0,1452.41242564442,503.282693335369,101.880166207234,68.1410315213642
"Hobart",110.125,0,0.35,0,0,1455.717118308,504.427818917475,101.91156482258,68.1732886067036
"Hobart",110.375,0,0.35,0,0,1459.02181097158,505.57294449958,101.942840430015,68.2054299143506
"Hobart",110.625,0,0.35,0,0,1462.32650363516,506.718070081686,101.973993750972,68.2374560665155
"Hobart",110.875,0,0.35,0,0,1465.63119629874,507.863195663791,102.005025501256,68.2693676809581
"Hobart",111.125,0,0.35,0,0,1468.93588896233,509.008321245897,102.035936391096,68.3011653710275
"Hobart",111.375,0,0.35,0,0,1472.24058162591,510.153446828002,102.066727125197,68.3328497457011
"Hobart",111.625,0,0.35,0,0,1475.54527428949,511.298572410108,102.097398402799,68.3644214096238
"Hobart",111.875,0,0.35,0,0,1478.84996695307,512.443697992213,102.127950917725,68.3958809631465
"Hobart",112.125,0,0.35,0,0,1482.15465961666,513.588823574319,102.158385358437,68.4272290023635
"Hobart",112.375,0,0.35,0,0,1485.45935228024,514.733949156424,102.188702408084,68.4584661191512
"Hobart",112.625,0,0.35,0,0,1488.76404494382,515.87907473853,102.218902744557,68.4895929012045
"Hobart",112.875,0,0.35,0,0,1492.0687376074,517.024200320635,102.248987040535,68.5206099320738
"Hobart",113.125,0,0.35,0,0,1495.37343027098,518.169325902741,102.278955963541,68.5515177912019
"Hobart",113.375,0,0.35,0,0,1498.67812293457,519.314451484846,102.308810175985,68.5823170539597
"Hobart",113.625,0,0.35,0,0,1501.98281559815,520.459577066952,102.338550335218,68.613008291682
"Hobart",113.875,0,0.35,0,0,1505.28750826173,521.604702649057,102.368177093575,68.6435920717028
"Hobart",114.125,0,0.35,0,0,1508.59220092531,522.749828231163,102.397691098429,68.6740689573902
"Hobart",114.375,0,0.35,0,0,1511.8968935889,523.894953813268,102.427092992233,68.7044395081813
"Hobart",114.625,0,0.35,0,0,1515.20158625248,525.040079395374,102.456383412569,85.96875
"Hobart",114.875,0,0.35,0,0,1518.50627891606,526.185204977479,102.485562992192,86.15625
"Hobart",115.125,0,0.35,0,0,1521.81097157964,527.330330559585,102.514632359079,86.34375
"Hobart",115.375,0,0.35,0,0,1525.11566424323,528.47545614169,102.543592136473,86.53125
"Hobart",115.625,0,0.35,0,0,1528.42035690681,529.620581723796,102.572442942924,86.71875
"Hobart",115.875,0,0.35,0,0,1531.72504957039,530.765707305901,102.601185392336,86.90625
"Hobart",116.125,0,0.35,0,0,1535.02974223397,531.910832888007,102.629820094013,87.09375
"Hobart",116.375,0,0.35,0,0,1538.33443489755,533.055958470112,102.658347652696,87.28125
"Hobart",116.625,0,0.35,0,0,1541.63912756114,534.201084052218,102.686768668612,87.46875
"Hobart",116.875,0,0.35,0,0,1544.94382022472,535.346209634323,102.715083737511,87.65625
"Hobart",117.125,0,0.35,0,0,1548.2485128883,536.491335216429,102.743293450709,87.84375
"Hobart",117.375,0,0.35,0,0,1551.55320555188,537.636460798534,102.771398395132,88.03125
"Hobart",117.625,0,0.35,0,0,1554.85789821547,538.78158638064,102.799399153352,88.21875
"Hobart",117.875,0,0.35,0,0,1558.16259087905,539.926711962745,102.827296303633,88.40625
"Hobart",118.125,0,0.35,0,0,1561.46728354263,541.071837544851,102.855090419964,88.59375
"Hobart",118.375,0,0.35,0,0,1564.77197620621,542.216963126956,102.882782072105,88.78125
"Hobart",118.625,0,0.35,0,0,1568.0766688698,543.362088709062,102.91037182562,88.96875
"Hobart",118.875,0,0.35,0,0,1571.38136153338,544.507214291167,102.93786024192,89.15625
"Hobart",119.125,0,0.35,0,0,1574.68605419696,545.652339873273,102.9652478783,89.34375
"Hobart",119.375,0,0.35,0,0,1577.99074686054,546.797465455378,102.992535287975,89.53125
"Hobart",119.625,0,0.35,0,0,1581.29543952412,547.942591037484,103.019723020118,89.71875
"Hobart",119.875,0,0.35,0,0,1584.60013218771,549.087716619589,103.046811619898,89.90625
"Hobart",120.125,0,0.1,0,0,1587.90482485129,550.232842201695,103.073801628516,90.09375
"Hobart",120.375,0,0.1,0,0,1591.20951751487,551.3779677838,103.10069358324,90.28125
"Hobart",120.625,0,0.1,0,0,1594.51421017845,552.523093365906,103.127488017441,90.46875
"Hobart",120.875,0,0.1,0,0,1597.81890284204,553.668218948011,103.154185460629,90.65625
"Hobart",121.125,0,0.1,0,0,1601.12359550562,554.813344530117,103.180786438488,90.84375
"Hobart",121.375,0,0.1,0,0,1604.4282881692,555.958470112222,103.207291472909,91.03125
"Hobart",121.625,0,0.1,0,0,1607.73298083278,557.103595694328,103.233701082026,91.21875
"Hobart",121.875,0,0.1,0,0,1611.03767349636,558.248721276433,103.260015780249,91.40625
"Hobart",122.125,0,0.1,0,0,1614.34236615995,559.393846858539,103.286236078295,91.59375
"Hobart",122.375,0,0.1,0,0,1617.64705882353,560.538972440644,103.312362483225,91.78125
"Hobart",122.625,0,0.1,0,0,1620.95175148711,561.68409802275,103.338395498477,91.96875
"Hobart",122.875,0,0.1,0,0,1624.25644415069,562.829223604855,103.364335623893,92.15625
"Hobart",123.125,0,0.1,0,0,1627.56113681428,563.974349186961,103.390183355755,92.34375
"Hobart",123.375,0,0.1,0,0,1630.86582947786,565.119474769066,103.415939186818,92.53125
"Hobart",123.625,0,0.1,0,0,1634.17052214144,566.264600351172,103.441603606336,92.71875
"Hobart",123.875,0,0.1,0,0,1637.47521480502,567.409725933277,103.4671771001,92.90625
"Hobart",124.125,0,0.1,0,0,1640.77990746861,568.554851515383,103.492660150462,93.09375
"Hobart",124.375,0,0.1,0,0,1644.08460013219,569.699977097488,103.51805323637,93.28125
"Hobart",124.625,0,0.1,0,0,1647.38929279577,570.845102679594,103.543356833394,93.46875
"Hobart",124.875,0,0.1,0,0,1650.69398545935,571.990228261699,103.568571413761,93.65625
"Hobart",125.125,0,0.1,0,0,1653.99867812293,573.135353843805,103.593697446379,93.84375
"Hobart",125.375,0,0.1,0,0,1657.30337078652,574.28047942591,103.618735396869,94.03125
"Hobart",125.625,0,0.1,0,0,1660.6080634501,575.425605008016,103.643685727594,94.21875
"Hobart",125.875,0,0.1,0,0,1663.91275611368,576.570730590121,103.668548897685,94.40625
"Hobart",126.125,0,0.1,0,0,1667.21744877726,577.715856172227,103.693325363072,94.59375
"Hobart",126.375,0,0.1,0,0,1670.52214144085,578.860981754332,103.71801557651,94.78125
"Hobart",126.625,0,0.1,0,0,1673.82683410443,580.006107336438,103.742619987608,94.96875
"Hobart",126.875,0,0.1,0,0,1677.13152676801,581.151232918543,103.767139042855,95.15625
"Hobart",127.125,0,0.1,0,0,1680.43621943159,582.296358500649,103.791573185646,95.34375
"Hobart",127.375,0,0.1,0,0,1683.74091209518,583.441484082754,103.815922856313,95.53125
"Hobart",127.625,0,0.1,0,0,1687.04560475876,584.58660966486,103.840188492148,95.71875
"Hobart",127.875,0,0.1,0,0,1690.35029742234,585.731735246965,103.864370527427,95.90625
"Hobart",128.125,0,0.1,0,0,1693.65499008592,586.876860829071,103.888469393443,96.09375
"Hobart",128.375,0,0.1,0,0,1696.9596827495,588.021986411176,103.912485518525,96.28125
"Hobart",128.625,0,0.1,0,0,1700.26437541309,589.167111993282,103.936419328066,96.46875
"Hobart",128.875,0,0.1,0,0,1703.56906807667,590.312237575387,103.960271244549,96.65625
"Hobart",129.125,0,0.1,0,0,1706.87376074025,591.457363157493,103.984041687568,96.84375
"Hobart",129.375,0,0.1,0,0,1710.17845340383,592.602488739598,104.007731073859,97.03125
"Hobart",129.625,0,0.1,0,0,1713.48314606742,593.747614321704,104.031339817318,97.21875
"Hobart",129.875,0,0.1,0,0,1716.787838731,594.892739903809,104.05486832903,97.40625
"Hobart",130.125,0,0.15,0,0,1720.09253139458,596.037865485915,104.078317017288,97.59375
"Hobart",130.375,0,0.15,0,0,1723.39722405816,597.18299106802,104.101686287622,97.78125
"Hobart",130.625,0,0.15,0,0,1726.70191672174,598.328116650126,104.124976542818,97.96875
"Hobart",130.875,0,0.15,0,0,1730.00660938533,599.473242232232,104.148188182944,98.15625
"Hobart",131.125,0,0.15,0,0,1733.31130204891,600.618367814337,104.17132160537,98.34375
"Hobart",131.375,0,0.15,0,0,1736.61599471249,601.763493396442,104.194377204795,98.53125
"Hobart",131.625,0,0.15,0,0,1739.92068737607,602.908618978548,104.217355373264,98.71875
"Hobart",131.875,0,0.15,0,0,1743.22538003966,604.053744560654,104.240256500195,98.90625
"Hobart",132.125,0,0.15,0,0,1746.53007270324,605.198870142759,104.263080972399,99.09375
"Hobart",132.375,0,0.15,0,0,1749.83476536682,606.343995724864,104.2858291741,99.28125
"Hobart",132.625,0,0.15,0,0,1753.1394580304,607.48912130697,104.308501486961,99.46875
"Hobart",132.875,0,0.15,0,0,1756.44415069399,608.634246889075,104.331098290102,99.65625
"Hobart",133.125,0,0.15,0,0,1759.74884335757,609.779372471181,104.35361996012,99.84375
"Hobart",133.375,0,0.15,0,0,1763.05353602115,610.924498053286,104.376066871115,100.03125
"Hobart",133.625,0,0.15,0,0,1766.35822868473,612.069623635392,104.398439394704,100.21875
"Hobart",133.875,0,0.15,0,0,1769.66292134831,613.214749217497,104.420737900048,100.40625
"Hobart",134.125,0,0.15,0,0,1772.9676140119,614.359874799603,104.442962753868,100.59375
"Hobart",134.375,0,0.15,0,0,1776.27230667548,615.505000381709,104.465114320467,100.78125
"Hobart",134.625,0,0.15,0,0,1779.57699933906,616.650125963814,104.487192961748,100.96875
"Hobart",134.875,0,0.15,0,0,1782.88169200264,617.79525154592,104.509199037237,101.15625
"Hobart",135.125,0,0.15,0,0,1786.18638466623,618.940377128025,104.531132904099,101.34375
"Hobart",135.375,0,0.15,0,0,1789.49107732981,620.085502710131,104.552994917161,101.53125
"Hobart",135.625,0,0.15,0,0,1792.79576999339,621.230628292236,104.574785428925,101.71875
"Hobart",135.875,0,0.15,0,0,1796.10046265697,622.375753874342,104.596504789596,101.90625
"Hobart",136.125,0,0.15,0,0,1799.40515532056,623.520879456447,104.618153347092,102.09375
"Hobart",136.375,0,0.15,0,0,1802.70984798414,624.666005038553,104.639731447069,102.28125
"Hobart",136.625,0,0.15,0,0,1806.01454064772,625.811130620658,104.661239432933,102.46875
"Hobart",136.875,0,0.15,0,0,1809.3192333113,626.956256202763,104.682677645867,102.65625
"Hobart",137.125,0,0.15,0,0,1812.62392597488,628.101381784869,104.704046424839,102.84375
"Hobart",137.375,0,0.15,0,0,1815.92861863847,629.246507366975,104.725346106628,103.03125
"Hobart",137.625,0,0.15,0,0,1819.23331130205,630.39163294908,104.746577025838,103.21875
"Hobart",137.875,0,0.15,0,0,1822.53800396563,631.536758531186,104.767739514915,103.40625
"Hobart",138.125,0,0.15,0,0,1825.84269662921,632.681884113291,104.788833904166,103.59375
"Hobart",138.375,0,0.15,0,0,1829.1473892928,633.827009695397,104.809860521777,103.78125
"Hobart",138.625,0,0.15,0,0,1832.45208195638,634.972135277502,104.830819693826,103.96875
"Hobart",138.875,0,0.15,0,0,1835.75677461996,636.117260859608,104.851711744304,104.15625
"Hobart",139.125,0,0.15,0,0,1839.06146728354,637.262386441713,104.87253699513,104.34375
"Hobart",139.375,0,0.15,0,0,1842.36615994712,638.407512023819,104.893295766168,104.53125
"Hobart",139.625,0,0.15,0,0,1845.67085261071,639.552637605924,104.913988375242,104.71875
"Hobart",139.875,0,0.15,0,0,1848.97554527429,640.69776318803,104.934615138155,104.90625
"Hobart",140.125,0,0.1,0,0.075,1852.28023793787,641.842888770135,105.09375,105.09375
"Hobart",140.375,0,0.1,0,0.075,1855.58493060145,642.988014352241,105.28125,105.28125
"Hobart",140.625,0,0.1,0,0.075,1858.88962326504,644.133139934346,105.46875,105.46875
"Hobart",140.875,0,0.1,0,0.075,1862.19431592862,645.278265516452,105.65625,105.65625
"Hobart",141.125,0,0.1,0,0.075,1865.4990085922,646.423391098557,105.84375,105.84375
"Hobart",141.375,0,0.1,0,0.075,1868.80370125578,647.568516680663,106.03125,106.03125
"Hobart",141.625,0,0.1,0,0.075,1872.10839391937,648.713642262768,106.21875,106.21875
"Hobart",141.875,0,0.1,0,0.075,1875.41308658295,649.858767844874,106.40625,106.40625
"Hobart",142.125,0,0.1,0,0.075,1878.71777924653,651.003893426979,106.59375,106.59375
"Hobart",142.375,0,0.1,0,0.075,1882.02247191011,652.149019009085,106.78125,106.78125
"Hobart",142.625,0,0.1,0,0.075,1885.32716457369,653.29414459119,106.96875,106.96875
"Hobart",142.875,0,0.1,0,0.075,1888.63185723728,654.439270173296,107.15625,107.15625
"Hobart",143.125,0,0.1,0,0.075,1891.93654990086,655.584395755401,107.34375,107.34375
"Hobart",143.375,0,0.1,0,0.075,1895.24124256444,656.729521337507,107.53125,107.53125
"Hobart",143.625,0,0.1,0,0.075,1898.54593522802,657.874646919612,107.71875,107.71875
"Hobart",143.875,0,0.1,0,0.075,1901.85062789161,659.019772501718,107.90625,107.90625
"Hobart",144.125,0,0.1,0,0.075,1905.15532055519,660.164898083823,108.09375,108.09375
"Hobart",144.375,0,0.1,0,0.075,1908.46001321877,661.310023665929,108.28125,108.28125
"Hobart",144.625,0,0.1,0,0.075,1911.76470588235,662.455149248034,108.46875,108.46875
"Hobart",144.875,0,0.1,0,0.075,1915.06939854594,663.60027483014,108.65625,108.65625
"Hobart",145.125,0,0.1,0,0.075,1918.37409120952,664.745400412245,108.84375,108.84375
"Hobart",145.375,0,0.1,0,0.075,1921.6787838731,665.890525994351,109.03125,109.03125
"Hobart",145.625,0,0.1,0,0.075,1924.98347653668,667.035651576456,109.21875,109.21875
"Hobart",145.875,0,0.1,0,0.075,1928.28816920026,668.180777158562,109.40625,109.40625
"Hobart",146.125,0,0.1,0,0.075,1931.59286186385,669.325902740667,109.59375,109.59375
"Hobart",146.375,0,0.1,0,0.075,1934.89755452743,670.471028322773,109.78125,109.78125
"Hobart",146.625,0,0.1,0,0.075,1938.20224719101,671.616153904878,109.96875,109.96875
"Hobart",146.875,0,0.1,0,0.075,1941.50693985459,672.761279486984,110.15625,110.15625
"Hobart",147.125,0,0.1,0,0.075,1944.81163251818,673.906405069089,110.34375,110.34375
"Hobart",147.375,0,0.1,0,0.075,1948.11632518176,675.051530651195,110.53125,110.53125
"Hobart",147.625,0,0.1,0,0.075,1951.42101784534,676.1966562333,110.71875,110.71875
"Hobart",147.875,0,0.1,0,0.075,1954.72571050892,677.341781815406,110.90625,110.90625
"Hobart",148.125,0,0.1,0,0.075,1958.03040317251,678.486907397511,111.09375,111.09375
"Hobart",148.375,0,0.1,0,0.075,1961.33509583609,679.632032979617,111.28125,111.28125
"Hobart",148.625,0,0.1,0,0.075,1964.63978849967,680.777158561722,111.46875,111.46875
"Hobart",148.875,0,0.1,0,0.075,1967.94448116325,681.922284143828,111.65625,111.65625
"Hobart",149.125,0,0.1,0,0.075,1971.24917382683,683.067409725933,111.84375,111.84375
